id,dpname,fb_1,fb_2,fb_3,fb_4,fb_5,bow_1,bow_2,bow_3,bow_4,bow_5,lstm_1,lstm_2,lstm_3,lstm_4,lstm_5,ggnn_1,ggnn_2,ggnn_3,ggnn_4,ggnn_5
1209,BenchmarkTest05887_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1210,BenchmarkTest00867_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1211,BenchmarkTest06471_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1212,BenchmarkTest01501_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1213,BenchmarkTest12148_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1214,BenchmarkTest04672_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1215,BenchmarkTest02159_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1216,BenchmarkTest03473_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1217,BenchmarkTest09036_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1218,BenchmarkTest06553_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1219,BenchmarkTest05317_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1220,BenchmarkTest04048_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1221,BenchmarkTest09635_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1222,BenchmarkTest02815_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1223,BenchmarkTest16615_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1224,BenchmarkTest08952_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1225,BenchmarkTest09003_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1226,BenchmarkTest10884_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1227,BenchmarkTest10241_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1228,BenchmarkTest09059_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1229,BenchmarkTest04039_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1230,BenchmarkTest19739_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1231,BenchmarkTest00322_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1232,BenchmarkTest14075_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1233,BenchmarkTest10253_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1234,BenchmarkTest08390_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1235,BenchmarkTest04639_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1236,BenchmarkTest15361_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1237,BenchmarkTest10276_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1238,BenchmarkTest16617_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1239,BenchmarkTest10897_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1240,BenchmarkTest09041_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1241,BenchmarkTest14117_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1242,BenchmarkTest08967_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1243,BenchmarkTest06536_truepositive.txt,9,9,1,9,9,0,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1244,BenchmarkTest04070_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1245,BenchmarkTest20928_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1246,BenchmarkTest04628_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1247,BenchmarkTest15339_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1248,BenchmarkTest03468_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1249,BenchmarkTest04723_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1250,BenchmarkTest12162_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1251,BenchmarkTest05922_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,0,9,9,9,9,0,9,9
1252,BenchmarkTest07156_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1253,BenchmarkTest07183_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1254,BenchmarkTest05273_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1255,BenchmarkTest14112_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1256,BenchmarkTest08414_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1257,BenchmarkTest03459_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1258,BenchmarkTest04027_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1259,BenchmarkTest07738_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,0,9,9,9,9,0,9,9
1260,BenchmarkTest09000_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1261,BenchmarkTest19737_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1262,BenchmarkTest04121_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1263,BenchmarkTest19071_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1264,BenchmarkTest02206_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1265,BenchmarkTest10220_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1266,BenchmarkTest04632_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1267,BenchmarkTest20314_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1268,BenchmarkTest00884_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1269,BenchmarkTest02130_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1270,BenchmarkTest08976_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1271,BenchmarkTest00925_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1272,BenchmarkTest02759_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1273,BenchmarkTest19079_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1274,BenchmarkTest07169_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1275,BenchmarkTest05889_falsepositive.txt,9,9,0,9,9,1,1,0,1,1,9,9,1,9,9,9,9,1,9,9
1276,BenchmarkTest05295_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1277,BenchmarkTest00873_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1278,BenchmarkTest00325_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1279,BenchmarkTest05270_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1280,BenchmarkTest07135_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1281,BenchmarkTest02133_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1282,BenchmarkTest08389_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1283,BenchmarkTest08958_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1284,BenchmarkTest08375_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1285,BenchmarkTest18455_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1286,BenchmarkTest05328_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1287,BenchmarkTest06481_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1288,BenchmarkTest17835_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1289,BenchmarkTest14116_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1290,BenchmarkTest02162_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1291,BenchmarkTest07145_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1292,BenchmarkTest13457_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1293,BenchmarkTest06467_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1294,BenchmarkTest04019_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1295,BenchmarkTest01528_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1296,BenchmarkTest12197_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1297,BenchmarkTest06567_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1298,BenchmarkTest08431_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1299,BenchmarkTest03458_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1300,BenchmarkTest12183_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1301,BenchmarkTest08437_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1302,BenchmarkTest13419_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1303,BenchmarkTest02215_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1304,BenchmarkTest10232_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1305,BenchmarkTest15309_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1306,BenchmarkTest06550_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1307,BenchmarkTest07721_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,0,9,9,9,9,0,9,9
1308,BenchmarkTest05877_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1309,BenchmarkTest02172_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1310,BenchmarkTest01573_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1311,BenchmarkTest06462_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1312,BenchmarkTest17815_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1313,BenchmarkTest04034_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1314,BenchmarkTest12798_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1315,BenchmarkTest21026_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1316,BenchmarkTest07794_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1317,BenchmarkTest04693_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1318,BenchmarkTest07150_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1319,BenchmarkTest09022_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1320,BenchmarkTest08362_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1321,BenchmarkTest15360_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1322,BenchmarkTest04118_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1323,BenchmarkTest03402_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1324,BenchmarkTest01536_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1325,BenchmarkTest10880_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1326,BenchmarkTest06516_falsepositive.txt,9,9,1,9,9,1,1,1,0,1,9,9,1,9,9,9,9,1,9,9
1327,BenchmarkTest19756_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1328,BenchmarkTest20986_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1329,BenchmarkTest06465_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1330,BenchmarkTest17191_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1331,BenchmarkTest07750_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1332,BenchmarkTest02157_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1333,BenchmarkTest02127_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1334,BenchmarkTest07770_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1335,BenchmarkTest07143_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1336,BenchmarkTest03384_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1337,BenchmarkTest03466_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1338,BenchmarkTest04103_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1339,BenchmarkTest09702_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1340,BenchmarkTest05930_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1341,BenchmarkTest00266_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1342,BenchmarkTest06535_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1343,BenchmarkTest20956_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1344,BenchmarkTest04645_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1345,BenchmarkTest11558_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1346,BenchmarkTest14081_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1347,BenchmarkTest09026_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,0,9,9,9,9,0,9,9
1348,BenchmarkTest05934_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1349,BenchmarkTest12844_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1350,BenchmarkTest02772_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1351,BenchmarkTest13478_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1352,BenchmarkTest13434_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1353,BenchmarkTest14085_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1354,BenchmarkTest02212_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1355,BenchmarkTest03439_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1356,BenchmarkTest07771_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1357,BenchmarkTest13468_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1358,BenchmarkTest04637_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1359,BenchmarkTest08429_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1360,BenchmarkTest05878_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1361,BenchmarkTest20326_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1362,BenchmarkTest08380_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1363,BenchmarkTest05249_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1364,BenchmarkTest08407_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1365,BenchmarkTest05264_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1366,BenchmarkTest09033_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1367,BenchmarkTest00154_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1368,BenchmarkTest01506_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1369,BenchmarkTest02836_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1370,BenchmarkTest07728_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1371,BenchmarkTest19724_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1372,BenchmarkTest07148_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1373,BenchmarkTest20982_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1374,BenchmarkTest06487_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1375,BenchmarkTest08412_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1376,BenchmarkTest06527_falsepositive.txt,9,9,0,9,9,1,1,0,1,1,9,9,1,9,9,9,9,0,9,9
1377,BenchmarkTest12815_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1378,BenchmarkTest09032_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1379,BenchmarkTest20978_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1380,BenchmarkTest05302_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1381,BenchmarkTest14055_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1382,BenchmarkTest09645_truepositive.txt,9,9,1,9,9,1,1,1,1,0,9,9,1,9,9,9,9,0,9,9
1383,BenchmarkTest20398_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1384,BenchmarkTest04072_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1385,BenchmarkTest07153_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1386,BenchmarkTest10291_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1387,BenchmarkTest14090_falsepositive.txt,9,9,1,9,9,1,1,1,0,1,9,9,1,9,9,9,9,1,9,9
1388,BenchmarkTest00114_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1389,BenchmarkTest08452_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1390,BenchmarkTest20999_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1391,BenchmarkTest14124_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1392,BenchmarkTest09640_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1393,BenchmarkTest10893_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1394,BenchmarkTest09644_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1395,BenchmarkTest05251_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1396,BenchmarkTest08977_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1397,BenchmarkTest09670_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1398,BenchmarkTest14056_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1399,BenchmarkTest07198_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1400,BenchmarkTest02140_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1401,BenchmarkTest12206_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1402,BenchmarkTest02834_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1403,BenchmarkTest17832_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1404,BenchmarkTest01513_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,0,9,9,9,9,0,9,9
1405,BenchmarkTest21021_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1406,BenchmarkTest14094_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1407,BenchmarkTest02850_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1408,BenchmarkTest12201_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1409,BenchmarkTest02754_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1410,BenchmarkTest03462_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1411,BenchmarkTest00856_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1412,BenchmarkTest04073_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1413,BenchmarkTest19021_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1414,BenchmarkTest08972_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1415,BenchmarkTest05320_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1416,BenchmarkTest03406_truepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1417,BenchmarkTest10262_falsepositive.txt,9,9,0,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1418,BenchmarkTest09647_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,0,9,9
1419,BenchmarkTest06483_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1420,BenchmarkTest10951_falsepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1421,BenchmarkTest05240_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1422,BenchmarkTest03470_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1423,BenchmarkTest05290_truepositive.txt,9,9,1,9,9,1,1,1,1,1,9,9,1,9,9,9,9,1,9,9
1424,BenchmarkTest00883_truepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1425,BenchmarkTest04696_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1426,BenchmarkTest10259_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1427,BenchmarkTest09718_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1428,BenchmarkTest04111_truepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1429,BenchmarkTest01505_falsepositive.txt,9,9,9,1,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
1430,BenchmarkTest11526_falsepositive.txt,9,9,9,0,9,1,1,1,1,1,9,9,9,1,9,9,9,9,1,9
