seed,prep,strat,split,emb_dim,batch_size,depth,trainacc,testacc,tp,tn,fp,fn,recall,precision,epoch,epochtime,besttime,trainingtime
5,Raw,pw,3,8,12,0,91.28,72.15,1,56,0,22,4.35,100.00,19,4.95,63.90,94.04
5,Raw,pw,3,8,12,0,91.28,72.15,1,56,0,22,4.35,100.00,20,4.96,63.90,99.30
5,Raw,pw,3,8,12,0,90.97,72.15,1,56,0,22,4.35,100.00,21,4.97,63.90,104.43
5,Raw,pw,3,8,12,0,91.90,72.15,1,56,0,22,4.35,100.00,22,4.96,63.90,109.07
5,Raw,pw,3,8,12,0,91.90,72.15,1,56,0,22,4.35,100.00,23,4.97,63.90,114.24
5,Raw,pw,3,8,12,0,90.97,72.15,1,56,0,22,4.35,100.00,24,4.97,63.90,119.23
5,Raw,pw,3,8,12,0,92.52,72.15,1,56,0,22,4.35,100.00,25,4.97,63.90,124.18
5,Raw,pw,3,8,12,0,91.90,72.15,1,56,0,22,4.35,100.00,26,4.96,63.90,129.01
5,Raw,pw,3,8,12,0,92.21,72.15,1,56,0,22,4.35,100.00,27,4.96,63.90,133.81
5,Raw,pw,3,8,12,0,93.46,72.15,1,56,0,22,4.35,100.00,28,4.96,63.90,138.80
5,Raw,pw,3,8,12,0,93.15,70.89,1,55,1,22,4.35,50.00,29,4.95,63.90,143.52
5,Raw,pw,3,8,12,0,93.46,70.89,2,54,2,21,8.70,50.00,30,4.95,63.90,148.53
5,Raw,pw,3,8,12,0,95.33,72.15,2,55,1,21,8.70,66.67,31,4.95,63.90,153.51
5,Raw,pw,3,8,12,0,95.02,70.89,1,55,1,22,4.35,50.00,32,4.96,63.90,158.63
5,Raw,pw,3,8,12,0,94.70,70.89,1,55,1,22,4.35,50.00,33,4.97,63.90,163.92
5,Raw,pw,3,8,12,0,95.33,70.89,1,55,1,22,4.35,50.00,34,4.98,63.90,169.30
5,Raw,pw,3,8,12,0,96.26,70.89,1,55,1,22,4.35,50.00,35,4.99,63.90,174.65
5,Raw,pw,3,8,12,0,95.95,70.89,1,55,1,22,4.35,50.00,36,4.99,63.90,179.69
5,Raw,pw,3,8,12,0,95.95,70.89,1,55,1,22,4.35,50.00,37,4.99,63.90,184.55
5,Raw,pw,3,8,12,0,97.20,70.89,1,55,1,22,4.35,50.00,38,4.99,63.90,189.68
5,Raw,pw,3,8,12,0,97.20,70.89,1,55,1,22,4.35,50.00,39,5.00,63.90,194.91
5,Raw,pw,3,8,12,0,97.20,70.89,1,55,1,22,4.35,50.00,40,5.00,63.90,199.95
5,Raw,pw,3,8,12,0,96.57,70.89,1,55,1,22,4.35,50.00,41,5.00,63.90,205.02
5,Raw,pw,3,8,12,0,97.51,70.89,1,55,1,22,4.35,50.00,42,4.99,63.90,209.74
5,Raw,pw,3,8,12,0,97.82,70.89,1,55,1,22,4.35,50.00,43,4.99,63.90,214.69
5,Raw,pw,3,8,12,0,97.82,70.89,1,55,1,22,4.35,50.00,44,5.00,63.90,219.87
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,45,5.00,63.90,224.80
5,Raw,pw,3,8,12,0,98.13,72.15,1,56,0,22,4.35,100.00,46,4.99,63.90,229.76
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,47,5.00,63.90,235.02
5,Raw,pw,3,8,12,0,96.88,72.15,1,56,0,22,4.35,100.00,48,5.00,63.90,240.03
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,49,5.00,63.90,244.86
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,50,5.00,63.90,250.03
5,Raw,pw,3,8,12,0,97.51,72.15,1,56,0,22,4.35,100.00,51,5.00,63.90,255.20
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,52,5.00,63.90,260.08
5,Raw,pw,3,8,12,0,97.82,72.15,1,56,0,22,4.35,100.00,53,5.01,63.90,265.53
5,Raw,pw,3,8,12,0,97.20,72.15,1,56,0,22,4.35,100.00,54,5.01,63.90,270.42
5,Raw,pw,3,8,12,0,96.57,69.62,2,53,3,21,8.70,40.00,55,5.01,63.90,275.60
5,Raw,pw,3,8,12,0,92.21,69.62,1,54,2,22,4.35,33.33,56,5.02,63.90,280.90
5,Raw,pw,3,8,12,0,95.33,69.62,1,54,2,22,4.35,33.33,57,5.01,63.90,285.65
5,Raw,pw,3,8,12,0,96.88,69.62,1,54,2,22,4.35,33.33,58,5.01,63.90,290.68
5,Raw,pw,3,8,12,0,97.82,70.89,1,55,1,22,4.35,50.00,59,5.01,63.90,295.77
5,Raw,pw,3,8,12,0,97.51,70.89,1,55,1,22,4.35,50.00,60,5.01,63.90,300.61
5,Raw,pw,3,8,12,0,89.41,73.42,2,56,0,21,8.70,100.00,60,5.01,63.90,300.61
5,Raw,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,1,4.05,4.05,4.05
5,Raw,pw,4,8,12,0,50.62,39.74,31,0,47,0,100.00,39.74,2,4.12,8.24,8.24
5,Raw,pw,4,8,12,0,80.43,46.15,31,5,42,0,100.00,42.47,3,4.22,12.66,12.66
5,Raw,pw,4,8,12,0,80.43,53.85,31,11,36,0,100.00,46.27,4,4.33,17.32,17.32
5,Raw,pw,4,8,12,0,85.09,69.23,18,36,11,13,58.06,62.07,5,4.43,22.16,22.16
5,Raw,pw,4,8,12,0,87.58,70.51,10,45,2,21,32.26,83.33,6,4.47,26.84,26.84
5,Raw,pw,4,8,12,0,86.96,70.51,9,46,1,22,29.03,90.00,7,4.49,31.42,31.42
5,Raw,pw,4,8,12,0,90.68,69.23,9,45,2,22,29.03,81.82,8,4.50,31.42,36.01
5,Raw,pw,4,8,12,0,84.47,61.54,1,47,0,30,3.23,100.00,9,4.51,31.42,40.61
5,Raw,pw,4,8,12,0,91.61,69.23,9,45,2,22,29.03,81.82,10,4.52,31.42,45.15
5,Raw,pw,4,8,12,0,91.93,69.23,9,45,2,22,29.03,81.82,11,4.49,31.42,49.43
5,Raw,pw,4,8,12,0,91.93,69.23,9,45,2,22,29.03,81.82,12,4.50,31.42,54.02
5,Raw,pw,4,8,12,0,92.55,69.23,9,45,2,22,29.03,81.82,13,4.50,31.42,58.47
5,Raw,pw,4,8,12,0,92.86,69.23,9,45,2,22,29.03,81.82,14,4.49,31.42,62.87
5,Raw,pw,4,8,12,0,93.17,69.23,9,45,2,22,29.03,81.82,15,4.50,31.42,67.49
5,Raw,pw,4,8,12,0,93.17,65.38,9,42,5,22,29.03,64.29,16,4.50,31.42,71.93
5,Raw,pw,4,8,12,0,93.17,61.54,9,39,8,22,29.03,52.94,17,4.50,31.42,76.56
5,Raw,pw,4,8,12,0,93.17,61.54,9,39,8,22,29.03,52.94,18,4.51,31.42,81.20
5,Raw,pw,4,8,12,0,92.86,61.54,9,39,8,22,29.03,52.94,19,4.52,31.42,85.94
5,Raw,pw,4,8,12,0,93.17,61.54,9,39,8,22,29.03,52.94,20,4.53,31.42,90.68
5,Raw,pw,4,8,12,0,93.17,61.54,9,39,8,22,29.03,52.94,21,4.54,31.42,95.28
5,Raw,pw,4,8,12,0,93.48,61.54,9,39,8,22,29.03,52.94,22,4.55,31.42,100.00
5,Raw,pw,4,8,12,0,93.79,55.13,11,32,15,20,35.48,42.31,23,4.55,31.42,104.63
5,Raw,pw,4,8,12,0,93.48,55.13,11,32,15,20,35.48,42.31,24,4.55,31.42,109.21
5,Raw,pw,4,8,12,0,93.79,55.13,11,32,15,20,35.48,42.31,25,4.56,31.42,113.99
5,Raw,pw,4,8,12,0,94.72,55.13,11,32,15,20,35.48,42.31,26,4.56,31.42,118.52
5,Raw,pw,4,8,12,0,95.03,50.00,12,27,20,19,38.71,37.50,27,4.56,31.42,123.11
5,Raw,pw,4,8,12,0,92.86,55.13,11,32,15,20,35.48,42.31,28,4.56,31.42,127.68
5,Raw,pw,4,8,12,0,94.41,53.85,12,30,17,19,38.71,41.38,29,4.55,31.42,132.04
5,Raw,pw,4,8,12,0,94.41,44.87,12,23,24,19,38.71,33.33,30,4.55,31.42,136.53
5,Raw,pw,4,8,12,0,94.72,44.87,12,23,24,19,38.71,33.33,31,4.56,31.42,141.24
5,Raw,pw,4,8,12,0,94.72,46.15,14,22,25,17,45.16,35.90,32,4.55,31.42,145.74
5,Raw,pw,4,8,12,0,95.03,43.59,14,20,27,17,45.16,34.15,33,4.56,31.42,150.57
5,Raw,pw,4,8,12,0,95.65,43.59,14,20,27,17,45.16,34.15,34,4.57,31.42,155.33
5,Raw,pw,4,8,12,0,95.96,43.59,14,20,27,17,45.16,34.15,35,4.57,31.42,159.92
5,Raw,pw,4,8,12,0,95.65,43.59,14,20,27,17,45.16,34.15,36,4.57,31.42,164.39
5,Raw,pw,4,8,12,0,94.72,42.31,14,19,28,17,45.16,33.33,37,4.57,31.42,169.01
5,Raw,pw,4,8,12,0,95.96,44.87,13,22,25,18,41.94,34.21,38,4.57,31.42,173.63
5,Raw,pw,4,8,12,0,96.58,43.59,14,20,27,17,45.16,34.15,39,4.57,31.42,178.13
5,Raw,pw,4,8,12,0,95.34,42.31,14,19,28,17,45.16,33.33,40,4.57,31.42,182.68
5,Raw,pw,4,8,12,0,95.96,42.31,14,19,28,17,45.16,33.33,41,4.57,31.42,187.37
5,Raw,pw,4,8,12,0,95.65,43.59,14,20,27,17,45.16,34.15,42,4.57,31.42,191.96
5,Raw,pw,4,8,12,0,96.58,43.59,14,20,27,17,45.16,34.15,43,4.57,31.42,196.63
5,Raw,pw,4,8,12,0,96.27,38.46,14,16,31,17,45.16,31.11,44,4.57,31.42,201.21
5,Raw,pw,4,8,12,0,95.65,38.46,14,16,31,17,45.16,31.11,45,4.57,31.42,205.71
5,Raw,pw,4,8,12,0,96.27,42.31,14,19,28,17,45.16,33.33,46,4.57,31.42,210.33
5,Raw,pw,4,8,12,0,96.58,38.46,14,16,31,17,45.16,31.11,47,4.57,31.42,214.77
5,Raw,pw,4,8,12,0,96.58,38.46,14,16,31,17,45.16,31.11,48,4.57,31.42,219.21
5,Raw,pw,4,8,12,0,96.27,38.46,14,16,31,17,45.16,31.11,49,4.57,31.42,223.75
5,Raw,pw,4,8,12,0,96.27,38.46,14,16,31,17,45.16,31.11,50,4.56,31.42,228.04
5,Raw,pw,4,8,12,0,96.27,38.46,14,16,31,17,45.16,31.11,51,4.56,31.42,232.51
5,Raw,pw,4,8,12,0,96.58,38.46,14,16,31,17,45.16,31.11,52,4.56,31.42,237.11
5,Raw,pw,4,8,12,0,95.96,48.72,16,22,25,15,51.61,39.02,53,4.56,31.42,241.75
5,Raw,pw,4,8,12,0,93.48,44.87,16,19,28,15,51.61,36.36,54,4.56,31.42,246.17
5,Raw,pw,4,8,12,0,95.65,41.03,16,16,31,15,51.61,34.04,55,4.55,31.42,250.47
5,Raw,pw,4,8,12,0,96.58,46.15,16,20,27,15,51.61,37.21,56,4.56,31.42,255.16
5,Raw,pw,4,8,12,0,96.89,43.59,16,18,29,15,51.61,35.56,57,4.56,31.42,259.97
5,Raw,pw,4,8,12,0,96.89,47.44,16,21,26,15,51.61,38.10,58,4.56,31.42,264.39
5,Raw,pw,4,8,12,0,96.58,44.87,14,21,26,17,45.16,35.00,59,4.55,31.42,268.64
5,Raw,pw,4,8,12,0,97.20,43.59,16,18,29,15,51.61,35.56,60,4.56,31.42,273.33
5,Raw,pw,4,8,12,0,97.20,43.59,16,18,29,15,51.61,35.56,61,4.56,31.42,278.00
5,Raw,pw,4,8,12,0,97.20,38.46,14,16,31,17,45.16,31.11,62,4.55,31.42,282.30
5,Raw,pw,4,8,12,0,97.20,39.74,14,17,30,17,45.16,31.82,63,4.55,31.42,286.82
5,Raw,pw,4,8,12,0,86.96,70.51,9,46,1,22,29.03,90.00,63,4.55,31.42,286.82
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,1,4.36,4.36,4.36
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,2,4.46,8.91,8.91
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,3,4.44,13.32,13.32
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,4,4.49,17.96,17.96
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,5,4.54,22.68,22.68
5,Raw,pw,5,8,12,0,57.54,25.33,0,19,0,56,0.00,0.00,6,4.52,27.10,27.10
5,Raw,pw,5,8,12,0,78.46,28.00,2,19,0,54,3.57,100.00,7,4.52,31.65,31.65
5,Raw,pw,5,8,12,0,83.08,34.67,11,15,4,45,19.64,73.33,8,4.55,36.36,36.36
5,Raw,pw,5,8,12,0,87.38,66.67,42,8,11,14,75.00,79.25,9,4.56,41.01,41.01
5,Raw,pw,5,8,12,0,89.54,66.67,41,9,10,15,73.21,80.39,10,4.56,45.64,45.64
5,Raw,pw,5,8,12,0,90.46,69.33,46,6,13,10,82.14,77.97,11,4.59,50.52,50.52
5,Raw,pw,5,8,12,0,90.46,69.33,44,8,11,12,78.57,80.00,12,4.59,55.04,55.04
5,Raw,pw,5,8,12,0,89.54,45.33,25,9,10,31,44.64,71.43,13,4.57,55.04,59.37
5,Raw,pw,5,8,12,0,92.31,52.00,31,8,11,25,55.36,73.81,14,4.56,55.04,63.84
5,Raw,pw,5,8,12,0,92.31,72.00,46,8,11,10,82.14,80.70,15,4.57,68.56,68.56
5,Raw,pw,5,8,12,0,93.23,69.33,44,8,11,12,78.57,80.00,16,4.58,68.56,73.34
5,Raw,pw,5,8,12,0,92.62,66.67,42,8,11,14,75.00,79.25,17,4.58,68.56,77.87
5,Raw,pw,5,8,12,0,93.54,62.67,39,8,11,17,69.64,78.00,18,4.59,68.56,82.55
5,Raw,pw,5,8,12,0,92.31,45.33,26,8,11,30,46.43,70.27,19,4.59,68.56,87.23
5,Raw,pw,5,8,12,0,93.54,70.67,48,5,14,8,85.71,77.42,20,4.61,68.56,92.11
5,Raw,pw,5,8,12,0,94.77,74.67,50,6,13,6,89.29,79.37,21,4.61,96.87,96.87
5,Raw,pw,5,8,12,0,94.77,70.67,45,8,11,11,80.36,80.36,22,4.62,96.87,101.55
5,Raw,pw,5,8,12,0,93.85,64.00,40,8,11,16,71.43,78.43,23,4.62,96.87,106.25
5,Raw,pw,5,8,12,0,94.77,65.33,40,9,10,16,71.43,80.00,24,4.62,96.87,110.82
5,Raw,pw,5,8,12,0,94.46,65.33,40,9,10,16,71.43,80.00,25,4.62,96.87,115.58
5,Raw,pw,5,8,12,0,94.77,69.33,46,6,13,10,82.14,77.97,26,4.63,96.87,120.46
5,Raw,pw,5,8,12,0,94.77,64.00,40,8,11,16,71.43,78.43,27,4.63,96.87,125.11
5,Raw,pw,5,8,12,0,94.77,61.33,40,6,13,16,71.43,75.47,28,4.63,96.87,129.73
5,Raw,pw,5,8,12,0,95.08,70.67,45,8,11,11,80.36,80.36,29,4.63,96.87,134.40
5,Raw,pw,5,8,12,0,95.69,68.00,45,6,13,11,80.36,77.59,30,4.64,96.87,139.25
5,Raw,pw,5,8,12,0,96.00,69.33,46,6,13,10,82.14,77.97,31,4.64,96.87,143.96
5,Raw,pw,5,8,12,0,96.31,66.67,45,5,14,11,80.36,76.27,32,4.64,96.87,148.60
5,Raw,pw,5,8,12,0,96.62,66.67,45,5,14,11,80.36,76.27,33,4.64,96.87,153.25
5,Raw,pw,5,8,12,0,96.92,66.67,45,5,14,11,80.36,76.27,34,4.65,96.87,158.07
5,Raw,pw,5,8,12,0,96.92,66.67,45,5,14,11,80.36,76.27,35,4.66,96.87,162.98
5,Raw,pw,5,8,12,0,96.92,66.67,45,5,14,11,80.36,76.27,36,4.66,96.87,167.66
5,Raw,pw,5,8,12,0,96.92,69.33,44,8,11,12,78.57,80.00,37,4.64,96.87,171.83
5,Raw,pw,5,8,12,0,96.31,69.33,44,8,11,12,78.57,80.00,38,4.65,96.87,176.62
5,Raw,pw,5,8,12,0,97.23,69.33,44,8,11,12,78.57,80.00,39,4.65,96.87,181.36
5,Raw,pw,5,8,12,0,97.23,70.67,44,9,10,12,78.57,81.48,40,4.65,96.87,185.87
5,Raw,pw,5,8,12,0,97.23,69.33,44,8,11,12,78.57,80.00,41,4.65,96.87,190.48
5,Raw,pw,5,8,12,0,97.23,69.33,44,8,11,12,78.57,80.00,42,4.64,96.87,195.03
5,Raw,pw,5,8,12,0,97.23,69.33,44,8,11,12,78.57,80.00,43,4.65,96.87,199.83
5,Raw,pw,5,8,12,0,97.23,69.33,44,8,11,12,78.57,80.00,44,4.65,96.87,204.73
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,45,4.66,96.87,209.69
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,46,4.66,96.87,214.39
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,47,4.67,96.87,219.29
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,48,4.67,96.87,223.96
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,49,4.67,96.87,228.68
5,Raw,pw,5,8,12,0,98.15,66.67,45,5,14,11,80.36,76.27,50,4.67,96.87,233.39
5,Raw,pw,5,8,12,0,97.54,69.33,44,8,11,12,78.57,80.00,51,4.67,96.87,238.28
5,Raw,pw,5,8,12,0,96.00,65.33,44,5,14,12,78.57,75.86,52,4.67,96.87,242.69
5,Raw,pw,5,8,12,0,98.15,66.67,45,5,14,11,80.36,76.27,53,4.67,96.87,247.66
5,Raw,pw,5,8,12,0,97.85,66.67,45,5,14,11,80.36,76.27,54,4.67,96.87,252.39
5,Raw,pw,5,8,12,0,97.85,66.67,45,5,14,11,80.36,76.27,55,4.67,96.87,256.79
5,Raw,pw,5,8,12,0,96.31,70.67,47,6,13,9,83.93,78.33,56,4.67,96.87,261.70
5,Raw,pw,5,8,12,0,96.62,74.67,48,8,11,8,85.71,81.36,57,4.67,266.25,266.25
5,Raw,pw,5,8,12,0,97.23,76.00,48,9,10,8,85.71,82.76,58,4.67,270.90,270.90
5,Raw,pw,5,8,12,0,96.92,77.33,50,8,11,6,89.29,81.97,59,4.67,275.70,275.70
5,Raw,pw,5,8,12,0,98.15,77.33,50,8,11,6,89.29,81.97,60,4.68,280.52,280.52
5,Raw,pw,5,8,12,0,98.15,77.33,50,8,11,6,89.29,81.97,61,4.68,285.22,285.22
5,Raw,pw,5,8,12,0,97.23,77.33,50,8,11,6,89.29,81.97,62,4.68,290.00,290.00
5,Raw,pw,5,8,12,0,96.92,77.33,50,8,11,6,89.29,81.97,63,4.68,294.76,294.76
5,Raw,pw,5,8,12,0,97.85,69.33,44,8,11,12,78.57,80.00,64,4.68,294.76,299.24
5,Raw,pw,5,8,12,0,97.85,69.33,44,8,11,12,78.57,80.00,65,4.68,294.76,303.97
5,Raw,pw,5,8,12,0,96.92,77.33,50,8,11,6,89.29,81.97,65,4.68,294.76,303.97
5,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,1,4.68,4.68,4.68
5,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,4.84,9.67,9.67
5,Raw,rand,1,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,3,4.78,14.33,14.33
5,Raw,rand,1,8,12,0,56.31,53.33,1,39,1,34,2.86,50.00,4,4.80,19.20,19.20
5,Raw,rand,1,8,12,0,83.69,78.67,22,37,3,13,62.86,88.00,5,4.86,24.31,24.31
5,Raw,rand,1,8,12,0,85.23,78.67,26,33,7,9,74.29,78.79,6,4.80,28.79,28.79
5,Raw,rand,1,8,12,0,84.92,80.00,26,34,6,9,74.29,81.25,7,4.80,33.61,33.61
5,Raw,rand,1,8,12,0,72.62,70.67,15,38,2,20,42.86,88.24,8,4.83,33.61,38.65
5,Raw,rand,1,8,12,0,78.15,77.33,20,38,2,15,57.14,90.91,9,4.84,33.61,43.55
5,Raw,rand,1,8,12,0,82.46,76.00,21,36,4,14,60.00,84.00,10,4.85,33.61,48.52
5,Raw,rand,1,8,12,0,86.15,81.33,25,36,4,10,71.43,86.21,11,4.89,53.81,53.81
5,Raw,rand,1,8,12,0,86.46,82.67,27,35,5,8,77.14,84.38,12,4.88,58.50,58.50
5,Raw,rand,1,8,12,0,88.00,82.67,27,35,5,8,77.14,84.38,13,4.86,63.23,63.23
5,Raw,rand,1,8,12,0,88.92,82.67,28,34,6,7,80.00,82.35,14,4.85,67.88,67.88
5,Raw,rand,1,8,12,0,90.46,84.00,29,34,6,6,82.86,82.86,15,4.85,72.78,72.78
5,Raw,rand,1,8,12,0,89.23,82.67,28,34,6,7,80.00,82.35,16,4.87,72.78,77.89
5,Raw,rand,1,8,12,0,89.54,82.67,28,34,6,7,80.00,82.35,17,4.87,72.78,82.71
5,Raw,rand,1,8,12,0,89.85,82.67,28,34,6,7,80.00,82.35,18,4.86,72.78,87.52
5,Raw,rand,1,8,12,0,89.85,84.00,29,34,6,6,82.86,82.86,19,4.86,92.31,92.31
5,Raw,rand,1,8,12,0,90.46,86.67,34,31,9,1,97.14,79.07,20,4.87,97.40,97.40
5,Raw,rand,1,8,12,0,91.38,86.67,34,31,9,1,97.14,79.07,21,4.88,102.45,102.45
5,Raw,rand,1,8,12,0,92.00,89.33,34,33,7,1,97.14,82.93,22,4.88,107.39,107.39
5,Raw,rand,1,8,12,0,93.23,89.33,34,33,7,1,97.14,82.93,23,4.89,112.38,112.38
5,Raw,rand,1,8,12,0,92.92,88.00,34,32,8,1,97.14,80.95,24,4.89,112.38,117.30
5,Raw,rand,1,8,12,0,93.23,88.00,34,32,8,1,97.14,80.95,25,4.89,112.38,122.21
5,Raw,rand,1,8,12,0,93.23,88.00,34,32,8,1,97.14,80.95,26,4.90,112.38,127.40
5,Raw,rand,1,8,12,0,93.23,86.67,34,31,9,1,97.14,79.07,27,4.90,112.38,132.39
5,Raw,rand,1,8,12,0,94.15,86.67,34,31,9,1,97.14,79.07,28,4.90,112.38,137.24
5,Raw,rand,1,8,12,0,94.46,86.67,34,31,9,1,97.14,79.07,29,4.91,112.38,142.32
5,Raw,rand,1,8,12,0,94.15,88.00,34,32,8,1,97.14,80.95,30,4.91,112.38,147.42
5,Raw,rand,1,8,12,0,94.15,88.00,34,32,8,1,97.14,80.95,31,4.92,112.38,152.58
5,Raw,rand,1,8,12,0,89.85,80.00,26,34,6,9,74.29,81.25,32,4.92,112.38,157.50
5,Raw,rand,1,8,12,0,91.69,86.67,32,33,7,3,91.43,82.05,33,4.92,112.38,162.49
5,Raw,rand,1,8,12,0,92.92,86.67,32,33,7,3,91.43,82.05,34,4.93,112.38,167.46
5,Raw,rand,1,8,12,0,93.23,86.67,32,33,7,3,91.43,82.05,35,4.93,112.38,172.72
5,Raw,rand,1,8,12,0,93.23,86.67,32,33,7,3,91.43,82.05,36,4.93,112.38,177.54
5,Raw,rand,1,8,12,0,93.23,86.67,32,33,7,3,91.43,82.05,37,4.92,112.38,182.02
5,Raw,rand,1,8,12,0,93.54,88.00,33,33,7,2,94.29,82.50,38,4.93,112.38,187.27
5,Raw,rand,1,8,12,0,95.38,89.33,34,33,7,1,97.14,82.93,39,4.93,192.44,192.44
5,Raw,rand,1,8,12,0,95.08,88.00,33,33,7,2,94.29,82.50,40,4.93,192.44,197.06
5,Raw,rand,1,8,12,0,95.08,86.67,32,33,7,3,91.43,82.05,41,4.92,192.44,201.88
5,Raw,rand,1,8,12,0,94.46,86.67,32,33,7,3,91.43,82.05,42,4.92,192.44,206.71
5,Raw,rand,1,8,12,0,94.77,86.67,32,33,7,3,91.43,82.05,43,4.92,192.44,211.58
5,Raw,rand,1,8,12,0,94.77,86.67,32,33,7,3,91.43,82.05,44,4.93,192.44,216.83
5,Raw,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,45,4.94,192.44,222.10
5,Raw,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,46,4.94,192.44,227.37
5,Raw,rand,1,8,12,0,96.31,86.67,32,33,7,3,91.43,82.05,47,4.95,192.44,232.85
5,Raw,rand,1,8,12,0,96.31,86.67,32,33,7,3,91.43,82.05,48,4.96,192.44,238.02
5,Raw,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,49,4.96,192.44,242.91
5,Raw,rand,1,8,12,0,95.69,86.67,32,33,7,3,91.43,82.05,50,4.96,192.44,247.97
5,Raw,rand,1,8,12,0,95.69,85.33,32,32,8,3,91.43,80.00,51,4.96,192.44,253.12
5,Raw,rand,1,8,12,0,95.69,85.33,32,32,8,3,91.43,80.00,52,4.95,192.44,257.66
5,Raw,rand,1,8,12,0,96.00,85.33,32,32,8,3,91.43,80.00,53,4.97,192.44,263.18
5,Raw,rand,1,8,12,0,96.00,85.33,32,32,8,3,91.43,80.00,54,4.97,192.44,268.30
5,Raw,rand,1,8,12,0,96.00,85.33,32,32,8,3,91.43,80.00,55,4.96,192.44,273.04
5,Raw,rand,1,8,12,0,96.00,85.33,32,32,8,3,91.43,80.00,56,4.97,192.44,278.19
5,Raw,rand,1,8,12,0,95.69,81.33,29,32,8,6,82.86,78.38,57,4.96,192.44,282.96
5,Raw,rand,1,8,12,0,96.00,81.33,29,32,8,6,82.86,78.38,58,4.96,192.44,287.81
5,Raw,rand,1,8,12,0,95.69,82.67,29,33,7,6,82.86,80.56,59,4.96,192.44,292.92
5,Raw,rand,1,8,12,0,96.31,85.33,32,32,8,3,91.43,80.00,60,4.97,192.44,297.94
5,Raw,rand,1,8,12,0,95.69,84.00,32,31,9,3,91.43,78.05,61,4.97,192.44,302.87
5,Raw,rand,1,8,12,0,95.38,89.33,34,33,7,1,97.14,82.93,61,4.97,192.44,302.87
5,Raw,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,1,4.53,4.53,4.53
5,Raw,rand,2,8,12,0,51.08,53.33,0,40,0,35,0.00,0.00,2,4.63,9.26,9.26
5,Raw,rand,2,8,12,0,57.85,57.33,3,40,0,32,8.57,100.00,3,4.61,13.82,13.82
5,Raw,rand,2,8,12,0,66.46,66.67,11,39,1,24,31.43,91.67,4,4.63,18.53,18.53
5,Raw,rand,2,8,12,0,83.69,85.33,27,37,3,8,77.14,90.00,5,4.70,23.50,23.50
5,Raw,rand,2,8,12,0,88.31,85.33,33,31,9,2,94.29,78.57,6,4.66,27.97,27.97
5,Raw,rand,2,8,12,0,89.54,86.67,30,35,5,5,85.71,85.71,7,4.66,32.60,32.60
5,Raw,rand,2,8,12,0,89.23,86.67,31,34,6,4,88.57,83.78,8,4.68,37.46,37.46
5,Raw,rand,2,8,12,0,89.54,85.33,31,33,7,4,88.57,81.58,9,4.70,37.46,42.33
5,Raw,rand,2,8,12,0,88.31,84.00,30,33,7,5,85.71,81.08,10,4.71,37.46,47.15
5,Raw,rand,2,8,12,0,88.92,85.33,30,34,6,5,85.71,83.33,11,4.74,37.46,52.17
5,Raw,rand,2,8,12,0,92.00,86.67,31,34,6,4,88.57,83.78,12,4.73,56.79,56.79
5,Raw,rand,2,8,12,0,92.00,86.67,31,34,6,4,88.57,83.78,13,4.73,61.50,61.50
5,Raw,rand,2,8,12,0,91.08,88.00,32,34,6,3,91.43,84.21,14,4.72,66.11,66.11
5,Raw,rand,2,8,12,0,92.62,86.67,31,34,6,4,88.57,83.78,15,4.73,66.11,70.94
5,Raw,rand,2,8,12,0,92.62,86.67,31,34,6,4,88.57,83.78,16,4.75,66.11,75.95
5,Raw,rand,2,8,12,0,92.31,88.00,32,34,6,3,91.43,84.21,17,4.75,80.69,80.69
5,Raw,rand,2,8,12,0,90.77,86.67,31,34,6,4,88.57,83.78,18,4.76,80.69,85.74
